VisitID,AnonID,FacilityID,VisitTimestamp,DayOfWeek,TimeOfDay,MethodOfEntry,TypeOfAccess,OccupancyAtTime
V00043564,L9PSSVD82,FAC101,2025-12-04 08:03:57,THU,08:03:57,True,EXIT,37
V00043565,UYIVDCTCB,FAC101,2025-12-04 08:07:10,THU,08:07:10,False,REENT,64
V00043566,VKJSJPNJE,FAC101,2025-12-04 08:11:03,THU,08:11:03,True,REENT,64
V00043567,QQG4ZVM4K,FAC101,2025-12-04 08:11:54,THU,08:11:54,False,ENTRY,38
V00043568,QLM49Z9HL,FAC101,2025-12-04 08:16:30,THU,08:16:30,False,ENTRY,69
V00043569,AD9CD5LV0,FAC101,2025-12-04 08:27:46,THU,08:27:46,True,EXIT,44
V00043570,S12XHLBCE,FAC101,2025-12-04 08:37:44,THU,08:37:44,False,ENTRY,67
V00043571,QF4GS6XW9,FAC101,2025-12-04 08:43:31,THU,08:43:31,True,REENT,40
V00043572,F7DT7HCAP,FAC101,2025-12-04 08:47:06,THU,08:47:06,True,REENT,76
V00043573,BNGKCJFN1,FAC102,2025-12-04 08:52:47,THU,08:52:47,True,EXIT,39
V00043574,FAVBUI82V,FAC101,2025-12-04 08:57:36,THU,08:57:36,False,REENT,70
V00043575,TIU47UP5X,FAC101,2025-12-04 09:00:09,THU,09:00:09,False,EXIT,113
V00043576,YV9UYSF44,FAC102,2025-12-04 09:00:42,THU,09:00:42,False,ENTRY,168
V00043577,DOYSCDNFP,FAC101,2025-12-04 09:00:47,THU,09:00:47,False,EXIT,184
V00043578,G9PNTUPWO,FAC101,2025-12-04 09:01:46,THU,09:01:46,False,ENTRY,172
V00043579,MZ0QG6EZG,FAC101,2025-12-04 09:01:56,THU,09:01:56,False,EXIT,101
V00043580,FGHOM2MXW,FAC101,2025-12-04 09:03:01,THU,09:03:01,True,ENTRY,115
V00043581,UNAU3HI1R,FAC101,2025-12-04 09:03:32,THU,09:03:32,True,EXIT,138
V00043582,UVLZOML2W,FAC101,2025-12-04 09:04:13,THU,09:04:13,True,ENTRY,156
V00043583,CCB7G7IHP,FAC101,2025-12-04 09:05:10,THU,09:05:10,True,EXIT,156
V00043584,GZC97UIVM,FAC101,2025-12-04 09:05:24,THU,09:05:24,True,REENT,166
V00043585,Z6R28OHNI,FAC101,2025-12-04 09:05:43,THU,09:05:43,False,REENT,176
V00043586,YYR3YI0PB,FAC101,2025-12-04 09:06:31,THU,09:06:31,True,ENTRY,185
V00043587,Z7NANCBKU,FAC101,2025-12-04 09:06:39,THU,09:06:39,True,EXIT,162
V00043588,PIV6GNG59,FAC101,2025-12-04 09:07:19,THU,09:07:19,False,EXIT,140
V00043589,R080FSX8L,FAC101,2025-12-04 09:08:19,THU,09:08:19,True,ENTRY,181
V00043590,ROJVT4WAH,FAC101,2025-12-04 09:08:38,THU,09:08:38,True,EXIT,182
V00043591,DU18IYFFM,FAC101,2025-12-04 09:09:24,THU,09:09:24,True,ENTRY,124
V00043592,KYU4DHW7O,FAC101,2025-12-04 09:10:11,THU,09:10:11,True,ENTRY,138
V00043593,QLM49Z9HL,FAC101,2025-12-04 09:10:37,THU,09:10:37,False,REENT,155
V00043594,PGVONLNMZ,FAC101,2025-12-04 09:12:41,THU,09:12:41,True,ENTRY,159
V00043595,GQ46NWNVC,FAC101,2025-12-04 09:12:53,THU,09:12:53,False,EXIT,137
V00043596,ZW5UIHQ5X,FAC101,2025-12-04 09:14:17,THU,09:14:17,False,ENTRY,174
V00043597,JPWRS22R3,FAC101,2025-12-04 09:14:49,THU,09:14:49,True,REENT,169
V00043598,IFUFPHX26,FAC101,2025-12-04 09:15:14,THU,09:15:14,True,ENTRY,111
V00043599,M7O7DAGB4,FAC101,2025-12-04 09:15:53,THU,09:15:53,False,EXIT,160
V00043600,PNBLS5PAB,FAC101,2025-12-04 09:16:01,THU,09:16:01,True,ENTRY,175
V00043601,BU14MKMB7,FAC101,2025-12-04 09:16:34,THU,09:16:34,False,ENTRY,117
V00043602,YGLPCXVPL,FAC101,2025-12-04 09:16:52,THU,09:16:52,False,EXIT,176
V00043603,VUXAXM4UM,FAC101,2025-12-04 09:17:46,THU,09:17:46,False,REENT,120
V00043604,JWY6JLSY8,FAC101,2025-12-04 09:19:07,THU,09:19:07,True,ENTRY,131
V00043605,JJJZ446SU,FAC102,2025-12-04 09:19:33,THU,09:19:33,False,EXIT,189
V00043606,CTDMPIM54,FAC101,2025-12-04 09:19:53,THU,09:19:53,True,REENT,144
V00043607,LUPT3GGQH,FAC101,2025-12-04 09:19:58,THU,09:19:58,True,REENT,181
V00043608,CJEEMC3CO,FAC101,2025-12-04 09:20:34,THU,09:20:34,True,ENTRY,180
V00043609,U664UEQ4G,FAC101,2025-12-04 09:20:47,THU,09:20:47,True,ENTRY,186
V00043610,D01UOUL9L,FAC101,2025-12-04 09:21:25,THU,09:21:25,False,REENT,133
V00043611,RV2LYUHBH,FAC101,2025-12-04 09:24:10,THU,09:24:10,False,ENTRY,182
V00043612,H1WGH2DPM,FAC101,2025-12-04 09:24:52,THU,09:24:52,False,EXIT,143
V00043613,MF7FZYJCV,FAC101,2025-12-04 09:25:38,THU,09:25:38,True,ENTRY,156
V00043614,SGKP6P3A0,FAC101,2025-12-04 09:26:14,THU,09:26:14,False,EXIT,138
V00043615,JEFQA9E15,FAC101,2025-12-04 09:27:02,THU,09:27:02,False,EXIT,106
V00043616,AJQYUQ41K,FAC101,2025-12-04 09:27:28,THU,09:27:28,True,EXIT,128
V00043617,JYXWS720V,FAC101,2025-12-04 09:28:22,THU,09:28:22,True,ENTRY,102
V00043618,MB2KLH7NA,FAC102,2025-12-04 09:28:51,THU,09:28:51,False,EXIT,135
V00043619,VX851K4AR,FAC102,2025-12-04 09:29:33,THU,09:29:33,True,EXIT,166
V00043620,GNQ5W50XK,FAC101,2025-12-04 09:30:13,THU,09:30:13,False,EXIT,151
V00043621,TN03MCD1U,FAC101,2025-12-04 09:30:40,THU,09:30:40,False,EXIT,186
V00043622,H5M5SIR6Z,FAC101,2025-12-04 09:30:45,THU,09:30:45,True,EXIT,158
V00043623,V4NKODKKE,FAC101,2025-12-04 09:31:18,THU,09:31:18,False,EXIT,153
V00043624,IHSA9Z303,FAC102,2025-12-04 09:32:33,THU,09:32:33,True,ENTRY,130
V00043625,EPZ2P5GEE,FAC101,2025-12-04 09:33:24,THU,09:33:24,False,EXIT,151
V00043626,QGL9NNV89,FAC101,2025-12-04 09:33:46,THU,09:33:46,False,REENT,102
V00043627,CJEEMC3CO,FAC102,2025-12-04 09:34:01,THU,09:34:01,False,REENT,184
V00043628,GW0Z8QU4I,FAC101,2025-12-04 09:34:37,THU,09:34:37,False,REENT,184
V00043629,VL8SI5CJT,FAC101,2025-12-04 09:35:27,THU,09:35:27,False,EXIT,146
V00043630,NYKD2YA1J,FAC101,2025-12-04 09:36:10,THU,09:36:10,False,REENT,161
V00043631,UMAIHMUT7,FAC101,2025-12-04 09:36:18,THU,09:36:18,False,EXIT,189
V00043632,R1IM0EJNV,FAC101,2025-12-04 09:36:55,THU,09:36:55,False,ENTRY,182
V00043633,PJHOR4H1I,FAC101,2025-12-04 09:38:00,THU,09:38:00,False,ENTRY,161
V00043634,Z5P5YDC88,FAC101,2025-12-04 09:40:07,THU,09:40:07,False,EXIT,152
V00043635,G9Q8JZYDD,FAC102,2025-12-04 09:40:38,THU,09:40:38,True,EXIT,183
V00043636,SRI7HXNQY,FAC101,2025-12-04 09:41:23,THU,09:41:23,True,REENT,148
V00043637,ORP1GVG2P,FAC101,2025-12-04 09:41:50,THU,09:41:50,True,ENTRY,177
V00043638,PYXONAJTS,FAC101,2025-12-04 09:42:33,THU,09:42:33,False,EXIT,160
V00043639,RPD5CTRLJ,FAC101,2025-12-04 09:42:41,THU,09:42:41,True,REENT,170
V00043640,T0U5J5WKP,FAC101,2025-12-04 09:43:07,THU,09:43:07,False,REENT,148
V00043641,NWY3PXWQ0,FAC101,2025-12-04 09:43:37,THU,09:43:37,True,ENTRY,148
V00043642,QQG4ZVM4K,FAC101,2025-12-04 09:44:18,THU,09:44:18,False,EXIT,180
V00043643,ENCENTP4K,FAC101,2025-12-04 09:45:01,THU,09:45:01,False,EXIT,174
V00043644,QSX5YKRFJ,FAC101,2025-12-04 09:45:35,THU,09:45:35,True,ENTRY,170
V00043645,TZWRJSHBW,FAC101,2025-12-04 09:47:11,THU,09:47:11,False,REENT,157
V00043646,MGXYMHN8L,FAC101,2025-12-04 09:47:46,THU,09:47:46,False,ENTRY,173
V00043647,AU8IPM8F8,FAC102,2025-12-04 09:48:15,THU,09:48:15,False,EXIT,126
V00043648,Y0OAWFEN9,FAC101,2025-12-04 09:48:46,THU,09:48:46,True,ENTRY,151
V00043649,SP8WBGESX,FAC101,2025-12-04 09:49:21,THU,09:49:21,True,ENTRY,140
V00043650,NM2DRSNSF,FAC101,2025-12-04 09:49:37,THU,09:49:37,True,REENT,164
V00043651,O40EJPNNO,FAC101,2025-12-04 09:50:56,THU,09:50:56,True,REENT,152
V00043652,R2X14NHCT,FAC102,2025-12-04 09:51:01,THU,09:51:01,False,REENT,110
V00043653,MBDIY654L,FAC101,2025-12-04 09:54:44,THU,09:54:44,True,EXIT,159
V00043654,T7JLMFUTM,FAC101,2025-12-04 09:55:42,THU,09:55:42,True,REENT,117
V00043655,TIU47UP5X,FAC102,2025-12-04 09:56:18,THU,09:56:18,True,ENTRY,122
V00043656,OITAHKBNL,FAC101,2025-12-04 09:56:37,THU,09:56:37,False,EXIT,143
V00043657,OMKFZXCVT,FAC101,2025-12-04 09:57:13,THU,09:57:13,True,EXIT,143
V00043658,OML3D23Y6,FAC101,2025-12-04 09:58:18,THU,09:58:18,False,ENTRY,160
V00043659,C12FHBGWA,FAC101,2025-12-04 09:59:05,THU,09:59:05,False,EXIT,189
V00043660,HIWME20M0,FAC101,2025-12-04 09:59:46,THU,09:59:46,True,EXIT,134
V00043661,IM4K7IZE4,FAC101,2025-12-04 10:00:18,THU,10:00:18,True,REENT,168
V00043662,R3XPSZIDU,FAC102,2025-12-04 10:00:33,THU,10:00:33,True,EXIT,176
V00043663,LU6DT2KSI,FAC101,2025-12-04 10:01:00,THU,10:01:00,True,REENT,179
V00043664,U8MVNA5WC,FAC102,2025-12-04 10:01:14,THU,10:01:14,True,REENT,143
V00043665,UPFL6AZIC,FAC101,2025-12-04 10:02:26,THU,10:02:26,False,REENT,106
V00043666,MJ9JVOHZ7,FAC102,2025-12-04 10:02:31,THU,10:02:31,False,EXIT,170
V00043667,LE2HO3H3A,FAC101,2025-12-04 10:02:53,THU,10:02:53,False,REENT,145
V00043668,NUM0QQSPY,FAC101,2025-12-04 10:03:39,THU,10:03:39,False,REENT,156
V00043669,GJ9GS93NU,FAC101,2025-12-04 10:04:19,THU,10:04:19,True,ENTRY,106
V00043670,VER3ORZMQ,FAC101,2025-12-04 10:04:27,THU,10:04:27,True,REENT,100
V00043671,V07IDBKSS,FAC101,2025-12-04 10:05:26,THU,10:05:26,True,EXIT,119
V00043672,GGM9OLH3D,FAC102,2025-12-04 10:05:55,THU,10:05:55,True,ENTRY,107
V00043673,XFRWIJMAM,FAC101,2025-12-04 10:06:42,THU,10:06:42,False,ENTRY,113
V00043674,JYNS583CI,FAC101,2025-12-04 10:08:10,THU,10:08:10,False,EXIT,175
V00043675,B5YX60ZCT,FAC101,2025-12-04 10:08:15,THU,10:08:15,True,ENTRY,148
V00043676,JGDXZLSGI,FAC101,2025-12-04 10:08:56,THU,10:08:56,False,ENTRY,121
V00043677,THU4BHQX9,FAC102,2025-12-04 10:09:52,THU,10:09:52,False,REENT,145
V00043678,LX8G7F33R,FAC101,2025-12-04 10:11:47,THU,10:11:47,False,EXIT,107
V00043679,YPE6ZZXUO,FAC101,2025-12-04 10:11:57,THU,10:11:57,True,ENTRY,129
V00043680,EZRBA3TGX,FAC101,2025-12-04 10:12:29,THU,10:12:29,True,EXIT,187
V00043681,SUU898CNJ,FAC101,2025-12-04 10:12:34,THU,10:12:34,False,EXIT,115
V00043682,PS359XPQ2,FAC101,2025-12-04 10:13:18,THU,10:13:18,True,ENTRY,163
V00043683,LDEBHVQK8,FAC101,2025-12-04 10:13:56,THU,10:13:56,True,ENTRY,117
V00043684,BVVORGWN3,FAC101,2025-12-04 10:14:25,THU,10:14:25,True,ENTRY,157
V00043685,H7XLAJL1X,FAC101,2025-12-04 10:15:29,THU,10:15:29,True,EXIT,188
V00043686,GJ9GS93NU,FAC101,2025-12-04 10:16:03,THU,10:16:03,False,ENTRY,105
V00043687,Z7PHVQY34,FAC101,2025-12-04 10:16:19,THU,10:16:19,False,EXIT,157
V00043688,CZ5BAXLLJ,FAC101,2025-12-04 10:17:42,THU,10:17:42,True,EXIT,127
V00043689,M4VSZ8EG3,FAC101,2025-12-04 10:18:40,THU,10:18:40,False,EXIT,146
V00043690,NSTFTQGO6,FAC101,2025-12-04 10:19:04,THU,10:19:04,False,EXIT,116
V00043691,S724649LU,FAC101,2025-12-04 10:20:31,THU,10:20:31,False,ENTRY,132
V00043692,KPKGAMHQQ,FAC101,2025-12-04 10:20:39,THU,10:20:39,True,REENT,132
V00043693,QMWC5MSIA,FAC101,2025-12-04 10:21:13,THU,10:21:13,True,REENT,162
V00043694,T3OONRUL9,FAC101,2025-12-04 10:21:39,THU,10:21:39,True,REENT,104
V00043695,TSIAFJQTL,FAC101,2025-12-04 10:21:59,THU,10:21:59,True,REENT,148
V00043696,XWK4SI2BD,FAC101,2025-12-04 10:22:25,THU,10:22:25,False,REENT,177
V00043697,M8YMK56OR,FAC101,2025-12-04 10:23:07,THU,10:23:07,False,ENTRY,111
V00043698,ZE56356DC,FAC101,2025-12-04 10:23:47,THU,10:23:47,False,EXIT,168
V00043699,B47TYMU0N,FAC101,2025-12-04 10:24:36,THU,10:24:36,False,ENTRY,160
V00043700,JQRSCBT0W,FAC101,2025-12-04 10:25:14,THU,10:25:14,True,REENT,173
V00043701,B4JFU7MV4,FAC101,2025-12-04 10:25:19,THU,10:25:19,False,EXIT,170
V00043702,GR6KQHLOX,FAC101,2025-12-04 10:26:08,THU,10:26:08,True,REENT,152
V00043703,ABTLWQCKV,FAC101,2025-12-04 10:26:46,THU,10:26:46,False,ENTRY,158
V00043704,BVL607QK0,FAC101,2025-12-04 10:27:29,THU,10:27:29,True,REENT,173
V00043705,J5PPFH6T5,FAC101,2025-12-04 10:27:39,THU,10:27:39,True,EXIT,154
V00043706,K3NRTQ6FA,FAC101,2025-12-04 10:30:17,THU,10:30:17,True,ENTRY,158
V00043707,LBXET9HGJ,FAC101,2025-12-04 10:30:34,THU,10:30:34,True,ENTRY,154
V00043708,VK7NNKGAR,FAC101,2025-12-04 10:31:00,THU,10:31:00,True,ENTRY,126
V00043709,IOPOUHFAL,FAC101,2025-12-04 10:31:43,THU,10:31:43,False,ENTRY,176
V00043710,NYIFC8SER,FAC101,2025-12-04 10:32:18,THU,10:32:18,True,ENTRY,168
V00043711,QUTS5HLT2,FAC101,2025-12-04 10:32:42,THU,10:32:42,False,ENTRY,101
V00043712,V3QS6T6MF,FAC101,2025-12-04 10:33:52,THU,10:33:52,False,REENT,159
V00043713,VMOCJ0DOJ,FAC101,2025-12-04 10:34:11,THU,10:34:11,True,EXIT,132
V00043714,CTDMPIM54,FAC101,2025-12-04 10:34:52,THU,10:34:52,False,ENTRY,105
V00043715,PG8EK2TRX,FAC101,2025-12-04 10:35:27,THU,10:35:27,True,EXIT,157
V00043716,M3Z073FVG,FAC101,2025-12-04 10:35:41,THU,10:35:41,False,EXIT,155
V00043717,W41UII44G,FAC101,2025-12-04 10:36:09,THU,10:36:09,False,EXIT,143
V00043718,GYNZM2NQZ,FAC101,2025-12-04 10:36:30,THU,10:36:30,False,ENTRY,171
V00043719,PS35S8R9T,FAC101,2025-12-04 10:36:49,THU,10:36:49,False,EXIT,166
V00043720,JOMQHFMM7,FAC101,2025-12-04 10:37:38,THU,10:37:38,True,ENTRY,164
V00043721,L9PSSVD82,FAC101,2025-12-04 10:38:09,THU,10:38:09,False,ENTRY,139
V00043722,EKS73OLEL,FAC101,2025-12-04 10:38:44,THU,10:38:44,False,EXIT,141
V00043723,W2CQ4X5IN,FAC101,2025-12-04 10:39:06,THU,10:39:06,False,EXIT,165
V00043724,T4HF7RFR5,FAC101,2025-12-04 10:39:26,THU,10:39:26,True,REENT,128
V00043725,F8L3ODA47,FAC102,2025-12-04 10:39:39,THU,10:39:39,True,EXIT,118
V00043726,FT6B3R7V3,FAC101,2025-12-04 10:39:57,THU,10:39:57,False,REENT,113
V00043727,G1K6PUXUU,FAC101,2025-12-04 10:40:03,THU,10:40:03,False,REENT,110
V00043728,GRD6QKGI2,FAC101,2025-12-04 10:40:20,THU,10:40:20,False,REENT,106
V00043729,ITOE6ZMCG,FAC101,2025-12-04 10:40:36,THU,10:40:36,False,REENT,100
V00043730,H7IRTWQHU,FAC101,2025-12-04 10:41:42,THU,10:41:42,False,REENT,116
V00043731,O40EJPNNO,FAC101,2025-12-04 10:42:09,THU,10:42:09,False,ENTRY,130
V00043732,NV64BITM9,FAC101,2025-12-04 10:43:27,THU,10:43:27,False,ENTRY,163
V00043733,IM4K7IZE4,FAC101,2025-12-04 10:44:07,THU,10:44:07,False,ENTRY,132
V00043734,RA38YSRMO,FAC101,2025-12-04 10:44:12,THU,10:44:12,True,EXIT,134
V00043735,XZ50X9ZX5,FAC101,2025-12-04 10:44:35,THU,10:44:35,False,ENTRY,115
V00043736,YXDVTA7EA,FAC101,2025-12-04 10:44:44,THU,10:44:44,True,ENTRY,161
V00043737,C5JV7R6LR,FAC101,2025-12-04 10:45:16,THU,10:45:16,True,EXIT,117
V00043738,CJPTLWWJS,FAC101,2025-12-04 10:45:37,THU,10:45:37,False,REENT,123
V00043739,QK9W4CBXG,FAC101,2025-12-04 10:47:11,THU,10:47:11,False,EXIT,144
V00043740,T2KA9XFKG,FAC101,2025-12-04 10:48:54,THU,10:48:54,False,REENT,138
V00043741,TQKXBFWLM,FAC102,2025-12-04 10:49:16,THU,10:49:16,True,EXIT,114
V00043742,ZGLU6NKNN,FAC101,2025-12-04 10:49:54,THU,10:49:54,False,ENTRY,152
V00043743,W6XQLR9V0,FAC102,2025-12-04 10:50:49,THU,10:50:49,True,REENT,108
V00043744,SIW1VVH21,FAC101,2025-12-04 10:50:58,THU,10:50:58,False,EXIT,155
V00043745,DUVWWBNJE,FAC101,2025-12-04 10:51:44,THU,10:51:44,False,REENT,179
V00043746,I2D66UU6B,FAC101,2025-12-04 10:52:08,THU,10:52:08,True,EXIT,157
V00043747,GDLRIJM0C,FAC101,2025-12-04 10:52:31,THU,10:52:31,False,REENT,162
V00043748,F8L3ODA47,FAC101,2025-12-04 10:52:55,THU,10:52:55,True,ENTRY,130
V00043749,O1XS6E21A,FAC101,2025-12-04 10:54:35,THU,10:54:35,False,EXIT,183
V00043750,BH4N3MYN4,FAC101,2025-12-04 10:54:40,THU,10:54:40,False,EXIT,106
V00043751,ETDJ70C1Y,FAC102,2025-12-04 10:56:15,THU,10:56:15,False,ENTRY,104
V00043752,WRDW9HRZQ,FAC102,2025-12-04 10:56:53,THU,10:56:53,True,EXIT,135
V00043753,TH3UJ87BI,FAC101,2025-12-04 10:57:24,THU,10:57:24,True,ENTRY,183
V00043754,XQY03AF7Q,FAC101,2025-12-04 10:57:49,THU,10:57:49,False,ENTRY,143
V00043755,QLOTA95F1,FAC102,2025-12-04 10:58:13,THU,10:58:13,False,REENT,133
V00043756,UGYWX9I3G,FAC101,2025-12-04 10:58:21,THU,10:58:21,True,REENT,174
V00043757,D3MOEJCB1,FAC101,2025-12-04 10:58:33,THU,10:58:33,False,ENTRY,126
V00043758,N8WS2GCY0,FAC101,2025-12-04 10:59:15,THU,10:59:15,True,REENT,132
V00043759,KWJ7IMNRR,FAC101,2025-12-04 10:59:20,THU,10:59:20,True,EXIT,172
V00043760,FU3OLTAUY,FAC102,2025-12-04 11:00:14,THU,11:00:14,True,EXIT,28
V00043761,JFW7OL7CA,FAC101,2025-12-04 11:03:56,THU,11:03:56,True,ENTRY,20
V00043762,HZD0WP2PW,FAC101,2025-12-04 11:08:47,THU,11:08:47,False,REENT,69
V00043763,Z11HEB88V,FAC101,2025-12-04 11:15:42,THU,11:15:42,False,EXIT,46
V00043764,HXJFEKLDY,FAC101,2025-12-04 11:17:53,THU,11:17:53,True,ENTRY,73
V00043765,M8YMK56OR,FAC101,2025-12-04 11:23:23,THU,11:23:23,True,EXIT,50
V00043766,JVUQ79FS3,FAC101,2025-12-04 11:35:36,THU,11:35:36,False,ENTRY,29
V00043767,DEXORGCBO,FAC101,2025-12-04 11:35:41,THU,11:35:41,True,EXIT,38
V00043768,JF8X61O2Y,FAC102,2025-12-04 11:37:18,THU,11:37:18,True,REENT,77
V00043769,G59RFIDRS,FAC101,2025-12-04 11:49:52,THU,11:49:52,True,ENTRY,57
V00043770,E86WRDIF7,FAC101,2025-12-04 11:55:35,THU,11:55:35,False,REENT,46
V00043771,ET8IGRGWZ,FAC101,2025-12-04 12:00:10,THU,12:00:10,False,ENTRY,61
V00043772,R12JVT4Z7,FAC101,2025-12-04 12:02:43,THU,12:02:43,False,ENTRY,68
V00043773,RPD5CTRLJ,FAC101,2025-12-04 12:04:01,THU,12:04:01,False,REENT,41
V00043774,B5O7P9SLG,FAC101,2025-12-04 12:07:35,THU,12:07:35,False,REENT,65
V00043775,LSX9XNZNW,FAC102,2025-12-04 12:09:28,THU,12:09:28,True,EXIT,68
V00043776,IXF1GNNBU,FAC101,2025-12-04 12:12:23,THU,12:12:23,True,EXIT,37
V00043777,XZ50X9ZX5,FAC101,2025-12-04 12:17:08,THU,12:17:08,True,REENT,50
V00043778,V0PTTTM1I,FAC101,2025-12-04 12:20:45,THU,12:20:45,False,ENTRY,78
V00043779,CCB7G7IHP,FAC101,2025-12-04 12:26:37,THU,12:26:37,True,REENT,79
V00043780,QEYMWDBO4,FAC101,2025-12-04 12:35:28,THU,12:35:28,True,EXIT,65
V00043781,ND8RFTJWJ,FAC101,2025-12-04 12:43:09,THU,12:43:09,True,EXIT,20
V00043782,LXQOXGFQO,FAC101,2025-12-04 12:47:59,THU,12:47:59,False,ENTRY,38
V00043783,MVYTYXE7D,FAC101,2025-12-04 12:52:17,THU,12:52:17,True,EXIT,75
V00043784,V63Q5MYO5,FAC102,2025-12-04 12:58:43,THU,12:58:43,False,ENTRY,37
V00043785,NYIFC8SER,FAC102,2025-12-04 13:07:48,THU,13:07:48,False,REENT,52
V00043786,D15Z0XIM9,FAC101,2025-12-04 13:12:13,THU,13:12:13,False,EXIT,19
V00043787,PB1XV6B70,FAC101,2025-12-04 13:19:22,THU,13:19:22,True,REENT,62
V00043788,YK713VTCN,FAC101,2025-12-04 13:24:56,THU,13:24:56,False,ENTRY,36
V00043789,B5YG5A8JK,FAC102,2025-12-04 13:29:09,THU,13:29:09,True,ENTRY,69
V00043790,XZ50X9ZX5,FAC101,2025-12-04 13:34:06,THU,13:34:06,True,ENTRY,36
V00043791,FRZYAHESG,FAC101,2025-12-04 13:38:28,THU,13:38:28,True,EXIT,57
V00043792,E8OV9OL3R,FAC101,2025-12-04 13:39:40,THU,13:39:40,False,ENTRY,59
V00043793,SRI7HXNQY,FAC103,2025-12-04 13:44:40,THU,13:44:40,False,REENT,20
V00043794,D15Z0XIM9,FAC101,2025-12-04 13:50:23,THU,13:50:23,True,REENT,72
V00043795,AHPPJNRHN,FAC101,2025-12-04 13:53:04,THU,13:53:04,False,ENTRY,48
V00043796,JYQXFH2X1,FAC101,2025-12-04 13:53:09,THU,13:53:09,True,EXIT,60
V00043797,T95IOP724,FAC101,2025-12-04 13:56:26,THU,13:56:26,False,EXIT,39
V00043798,BVG4Q1GRO,FAC101,2025-12-04 13:58:32,THU,13:58:32,False,EXIT,25
V00043799,R1IM0EJNV,FAC101,2025-12-04 14:01:29,THU,14:01:29,True,ENTRY,55
V00043800,QBASAHBT0,FAC101,2025-12-04 14:05:03,THU,14:05:03,False,REENT,62
V00043801,U1434Q0GW,FAC101,2025-12-04 14:13:18,THU,14:13:18,False,ENTRY,10
V00043802,Z6R28OHNI,FAC101,2025-12-04 14:16:03,THU,14:16:03,False,ENTRY,76
V00043803,C84ZE141N,FAC101,2025-12-04 14:22:35,THU,14:22:35,True,ENTRY,30
V00043804,BIGUA0DIJ,FAC101,2025-12-04 14:27:17,THU,14:27:17,True,EXIT,48
V00043805,X3B927O1C,FAC101,2025-12-04 14:34:46,THU,14:34:46,True,ENTRY,79
V00043806,Z2PSTJILD,FAC104,2025-12-04 14:37:57,THU,14:37:57,True,ENTRY,62
V00043807,NOO3A2D3N,FAC102,2025-12-04 14:41:33,THU,14:41:33,False,REENT,26
V00043808,KFU3YH86A,FAC101,2025-12-04 14:44:52,THU,14:44:52,True,ENTRY,69
V00043809,PJHOR4H1I,FAC101,2025-12-04 14:46:07,THU,14:46:07,True,EXIT,79
V00043810,G59RFIDRS,FAC103,2025-12-04 14:53:55,THU,14:53:55,False,ENTRY,62
V00043811,VTEOQBV65,FAC101,2025-12-04 14:59:20,THU,14:59:20,False,REENT,61
V00043812,EQCETZA80,FAC102,2025-12-04 15:00:17,THU,15:00:17,True,EXIT,35
V00043813,OG1V5ZFQX,FAC103,2025-12-04 15:02:59,THU,15:02:59,False,EXIT,11
V00043814,ND8RFTJWJ,FAC101,2025-12-04 15:09:24,THU,15:09:24,True,ENTRY,18
V00043815,BZX0EJQSG,FAC102,2025-12-04 15:12:20,THU,15:12:20,False,EXIT,66
V00043816,MVNV27ST0,FAC101,2025-12-04 15:17:56,THU,15:17:56,False,ENTRY,37
V00043817,VDV6XCC2L,FAC101,2025-12-04 15:20:12,THU,15:20:12,True,EXIT,16
V00043818,B5YG5A8JK,FAC103,2025-12-04 15:25:16,THU,15:25:16,False,EXIT,79
V00043819,NKKVM4NU2,FAC101,2025-12-04 15:25:57,THU,15:25:57,True,EXIT,52
V00043820,BAT0GBIQE,FAC102,2025-12-04 15:31:07,THU,15:31:07,True,EXIT,35
V00043821,QC32748PP,FAC104,2025-12-04 15:34:30,THU,15:34:30,True,ENTRY,50
V00043822,R50DOFFES,FAC104,2025-12-04 15:37:29,THU,15:37:29,True,ENTRY,33
V00043823,SPVHREIIS,FAC101,2025-12-04 15:42:08,THU,15:42:08,False,EXIT,48
V00043824,TSIAFJQTL,FAC101,2025-12-04 15:45:02,THU,15:45:02,False,ENTRY,51
V00043825,EPZ2P5GEE,FAC101,2025-12-04 15:52:18,THU,15:52:18,False,REENT,76
V00043826,LSJ8LPXBP,FAC101,2025-12-04 15:52:23,THU,15:52:23,False,ENTRY,58
V00043827,K1MZUP1F6,FAC101,2025-12-04 15:56:35,THU,15:56:35,False,EXIT,74
V00043828,WLB0L2142,FAC101,2025-12-04 16:01:49,THU,16:01:49,False,REENT,142
V00043829,J1SNW1GYC,FAC101,2025-12-04 16:02:20,THU,16:02:20,False,EXIT,101
V00043830,K1MZUP1F6,FAC103,2025-12-04 16:03:11,THU,16:03:11,False,EXIT,121
V00043831,TXKDX0C45,FAC101,2025-12-04 16:04:08,THU,16:04:08,False,EXIT,179
V00043832,FT6B3R7V3,FAC101,2025-12-04 16:04:28,THU,16:04:28,False,ENTRY,167
V00043833,IUZCQT2GP,FAC101,2025-12-04 16:04:33,THU,16:04:33,False,EXIT,121
V00043834,OFE96HUOX,FAC101,2025-12-04 16:05:25,THU,16:05:25,False,ENTRY,136
V00043835,PYXONAJTS,FAC101,2025-12-04 16:05:59,THU,16:05:59,False,EXIT,135
V00043836,PEC6I3T35,FAC101,2025-12-04 16:06:32,THU,16:06:32,True,ENTRY,153
V00043837,O23GW9M4F,FAC101,2025-12-04 16:06:54,THU,16:06:54,True,EXIT,175
